time,lat,lon,ele
2021-01-06 00:04:59+00:00,-32.89810854010284,151.63770153187215,50.2
2021-01-06 00:05:00+00:00,-32.89810719899833,151.63769491016865,50.0
2021-01-06 00:05:01+00:00,-32.898108791559935,151.6376841813326,49.8
2021-01-06 00:05:02+00:00,-32.89810845628381,151.63767269812524,49.8
2021-01-06 00:05:03+00:00,-32.89810812100768,151.63765945471823,49.8
2021-01-06 00:05:04+00:00,-32.89811147376895,151.63764763623476,49.8
2021-01-06 00:05:05+00:00,-32.89811189286411,151.6376305371523,42.2
2021-01-06 00:05:06+00:00,-32.89811206050217,151.63761436007917,45.8
2021-01-06 00:05:07+00:00,-32.89811256341636,151.63759709335864,40.2
2021-01-06 00:05:08+00:00,-32.89811197668314,151.63758041337132,44.2
2021-01-06 00:05:09+00:00,-32.898113150149584,151.63756691850722,46.4
2021-01-06 00:05:10+00:00,-32.89811599999666,151.637555770576,47.4
2021-01-06 00:05:11+00:00,-32.89812186732888,151.6375454608351,41.0
2021-01-06 00:05:12+00:00,-32.898128908127546,151.63753766566515,37.4
2021-01-06 00:05:13+00:00,-32.898134775459766,151.63753339089453,35.8
2021-01-06 00:05:14+00:00,-32.89813796058297,151.63753112778068,34.8
2021-01-06 00:05:15+00:00,-32.8981398884207,151.63752819411457,34.4
2021-01-06 00:05:16+00:00,-32.89814231917262,151.63751939311624,34.2
2021-01-06 00:05:17+00:00,-32.8981486056,151.63750623352826,29.4
2021-01-06 00:05:18+00:00,-32.89815564639866,151.63749148137867,27.0
2021-01-06 00:05:19+00:00,-32.898162100464106,151.63747471757233,25.8
2021-01-06 00:05:20+00:00,-32.89816729724407,151.63745761848986,25.2
2021-01-06 00:05:21+00:00,-32.898174757137895,151.63744118995965,23.0
2021-01-06 00:05:22+00:00,-32.898180624470115,151.63742241449654,23.8
2021-01-06 00:05:23+00:00,-32.89818414486945,151.63740305230021,24.2
2021-01-06 00:05:24+00:00,-32.898188000544906,151.63738469593227,29.8
2021-01-06 00:05:25+00:00,-32.898197220638394,151.63736667484045,32.6
2021-01-06 00:05:26+00:00,-32.89820283651352,151.63734815083444,34.0
2021-01-06 00:05:27+00:00,-32.89820644073188,151.63733038119972,34.6
2021-01-06 00:05:28+00:00,-32.898211469873786,151.63730951026082,36.0
2021-01-06 00:05:29+00:00,-32.89821750484407,151.63728285580873,36.8
2021-01-06 00:05:30+00:00,-32.89822144433856,151.63726299069822,37.8
2021-01-06 00:05:31+00:00,-32.89822404272854,151.6372394375503,38.4
2021-01-06 00:05:32+00:00,-32.89822680875659,151.63721605204046,39.2
2021-01-06 00:05:33+00:00,-32.898227982223034,151.63719719275832,39.8
2021-01-06 00:05:34+00:00,-32.898229490965605,151.63718109950423,40.0
2021-01-06 00:05:35+00:00,-32.898232927545905,151.6371590550989,42.4
2021-01-06 00:05:36+00:00,-32.898232927545905,151.63713960908353,49.6
2021-01-06 00:05:37+00:00,-32.89823326282203,151.63712083362043,53.8
2021-01-06 00:05:38+00:00,-32.898233849555254,151.637101219967,56.6
2021-01-06 00:05:39+00:00,-32.898233933374286,151.63708177395165,58.0
2021-01-06 00:05:40+00:00,-32.89823175407946,151.6370607353747,58.8
2021-01-06 00:05:41+00:00,-32.898227479308844,151.6370396129787,59.2
2021-01-06 00:05:42+00:00,-32.898223707452416,151.63701522164047,59.4
2021-01-06 00:05:43+00:00,-32.89821591228247,151.6369960270822,59.4
2021-01-06 00:05:44+00:00,-32.89820761419833,151.63697532378137,58.8
2021-01-06 00:05:45+00:00,-32.89819755591452,151.63695361465216,58.4
2021-01-06 00:05:46+00:00,-32.8981898445636,151.63693140260875,57.6
2021-01-06 00:05:47+00:00,-32.89818003773689,151.6369122080505,57.2
2021-01-06 00:05:48+00:00,-32.89817517623305,151.63689368404448,57.6
2021-01-06 00:05:49+00:00,-32.89817207492888,151.63687909953296,64.4
2021-01-06 00:05:50+00:00,-32.898167883977294,151.63686292245984,68.0
2021-01-06 00:05:51+00:00,-32.89816327393055,151.63684280589223,70.8
2021-01-06 00:05:52+00:00,-32.89816176518798,151.6368223540485,72.2
2021-01-06 00:05:53+00:00,-32.898162519559264,151.63679854944348,73.0
2021-01-06 00:05:54+00:00,-32.89816344156861,151.63677575066686,73.4
2021-01-06 00:05:55+00:00,-32.898163106292486,151.63675295189023,76.4
2021-01-06 00:05:56+00:00,-32.89816369302571,151.63673392497003,77.8
2021-01-06 00:05:57+00:00,-32.89816486649215,151.63671489804983,78.6
2021-01-06 00:05:58+00:00,-32.898162100464106,151.6366936918348,82.8
2021-01-06 00:05:59+00:00,-32.89815790951252,151.63667340762913,85.0
2021-01-06 00:06:00+00:00,-32.8981504496187,151.6366476751864,86.6
2021-01-06 00:06:01+00:00,-32.8981435764581,151.63662462495267,87.2
2021-01-06 00:06:02+00:00,-32.89813888259232,151.63660308346152,88.6
2021-01-06 00:06:03+00:00,-32.898139134049416,151.63657642900944,89.4
2021-01-06 00:06:04+00:00,-32.8981382958591,151.6365520376712,89.6
2021-01-06 00:06:05+00:00,-32.898136703297496,151.6365266405046,89.8
2021-01-06 00:06:06+00:00,-32.898136200383306,151.6364983934909,89.6
2021-01-06 00:06:07+00:00,-32.898133182898164,151.63647148758173,89.4
2021-01-06 00:06:08+00:00,-32.898130752146244,151.63644701242447,89.4
2021-01-06 00:06:09+00:00,-32.89812991395593,151.6364264767617,88.8
2021-01-06 00:06:10+00:00,-32.898128824308515,151.63640476763248,88.4
2021-01-06 00:06:11+00:00,-32.8981245495379,151.63638507016003,87.8
2021-01-06 00:06:12+00:00,-32.89811826311052,151.63636185228825,87.4
2021-01-06 00:06:13+00:00,-32.89811113849282,151.63633947260678,87.4
2021-01-06 00:06:14+00:00,-32.89810652844608,151.636313656345,86.4
2021-01-06 00:06:15+00:00,-32.89810460060835,151.63629077374935,85.8
2021-01-06 00:06:16+00:00,-32.89810510352254,151.63626747205853,85.6
2021-01-06 00:06:17+00:00,-32.898107785731554,151.63624559529126,85.2
2021-01-06 00:06:18+00:00,-32.89811206050217,151.6362219583243,85.0
2021-01-06 00:06:19+00:00,-32.89811801165342,151.6361991595477,85.0
2021-01-06 00:06:20+00:00,-32.89811968803406,151.63617351092398,84.0
2021-01-06 00:06:21+00:00,-32.898120526224375,151.63615155033767,83.4
2021-01-06 00:06:22+00:00,-32.89811574853957,151.6361331101507,80.8
2021-01-06 00:06:23+00:00,-32.89811189286411,151.63611760362983,82.0
2021-01-06 00:06:24+00:00,-32.898109294474125,151.63610151037574,80.2
2021-01-06 00:06:25+00:00,-32.898105941712856,151.6360803041607,78.8
2021-01-06 00:06:26+00:00,-32.89810376241803,151.6360585950315,78.2
2021-01-06 00:06:27+00:00,-32.898099571466446,151.63603546097875,77.8
2021-01-06 00:06:28+00:00,-32.898094709962606,151.63601006381214,77.6
2021-01-06 00:06:29+00:00,-32.898087836802006,151.6359843313694,78.0
2021-01-06 00:06:30+00:00,-32.89807878434658,151.63596170023084,80.4
2021-01-06 00:06:31+00:00,-32.898068809881806,151.63594141602516,82.0
2021-01-06 00:06:32+00:00,-32.898057997226715,151.63592180237174,82.8
2021-01-06 00:06:33+00:00,-32.898049196228385,151.63590495474637,84.0
2021-01-06 00:06:34+00:00,-32.89803712628782,151.63589187897742,83.8
2021-01-06 00:06:35+00:00,-32.89802321232855,151.6358820721507,84.6
2021-01-06 00:06:36+00:00,-32.89800829254091,151.6358743607998,86.0
2021-01-06 00:06:37+00:00,-32.89799186401069,151.63586782291532,86.6
2021-01-06 00:06:38+00:00,-32.897974429652095,151.63586270995438,89.2
2021-01-06 00:06:39+00:00,-32.897956408560276,151.63585449568927,90.6
2021-01-06 00:06:40+00:00,-32.897941237315536,151.63584544323385,91.2
2021-01-06 00:06:41+00:00,-32.89792673662305,151.6358358040452,95.4
2021-01-06 00:06:42+00:00,-32.89791307412088,151.63582616485655,97.4
2021-01-06 00:06:43+00:00,-32.897898154333234,151.63581694476306,99.4
2021-01-06 00:06:44+00:00,-32.89788298308849,151.63580562919378,102.0
2021-01-06 00:06:45+00:00,-32.8978687338531,151.6357966605574,103.2
2021-01-06 00:06:46+00:00,-32.89785448461771,151.6357879433781,102.4
2021-01-06 00:06:47+00:00,-32.897839564830065,151.63577830418944,103.4
2021-01-06 00:06:48+00:00,-32.8978240583092,151.63576615042984,102.4
2021-01-06 00:06:49+00:00,-32.897813161835074,151.63575458340347,102.0
2021-01-06 00:06:50+00:00,-32.897804863750935,151.63574209436774,101.8
2021-01-06 00:06:51+00:00,-32.8977979067713,151.6357306111604,103.2
2021-01-06 00:06:52+00:00,-32.897792207077146,151.63571720011532,102.4
2021-01-06 00:06:53+00:00,-32.89779044687748,151.63570068776608,102.0
2021-01-06 00:06:54+00:00,-32.897787764668465,151.63568216376007,103.2
2021-01-06 00:06:55+00:00,-32.89778315462172,151.63566489703953,99.2
2021-01-06 00:06:56+00:00,-32.89777720347047,151.63565014488995,97.2
2021-01-06 00:06:57+00:00,-32.89776789955795,151.63563329726458,92.4
2021-01-06 00:06:58+00:00,-32.89776027202606,151.63561519235373,90.0
2021-01-06 00:06:59+00:00,-32.8977566678077,151.63559893146157,89.0
2021-01-06 00:07:00+00:00,-32.89775096811354,151.63558878935874,88.4
2021-01-06 00:07:01+00:00,-32.89774409495294,151.63558040745556,91.0
2021-01-06 00:07:02+00:00,-32.89773336611688,151.63557529449463,92.4
2021-01-06 00:07:03+00:00,-32.89772062562406,151.63557529449463,93.0
2021-01-06 00:07:04+00:00,-32.89770838804543,151.63557613268495,93.4
2021-01-06 00:07:05+00:00,-32.89769422262907,151.63557831197977,93.6
2021-01-06 00:07:06+00:00,-32.897681314498186,151.63558040745556,93.6
2021-01-06 00:07:07+00:00,-32.89766781963408,151.63557604886591,94.4
2021-01-06 00:07:08+00:00,-32.89765206165612,151.6355691757053,94.8
2021-01-06 00:07:09+00:00,-32.89763496257365,151.6355617158115,94.8
2021-01-06 00:07:10+00:00,-32.89761744439602,151.6355540882796,94.8
2021-01-06 00:07:11+00:00,-32.89759975858033,151.63554763421416,95.0
2021-01-06 00:07:12+00:00,-32.89758081547916,151.63554528728127,95.6
2021-01-06 00:07:13+00:00,-32.897562459111214,151.63554394617677,95.8
2021-01-06 00:07:14+00:00,-32.897542929276824,151.63554419763386,96.0
2021-01-06 00:07:15+00:00,-32.89752658456564,151.63554495200515,96.4
2021-01-06 00:07:16+00:00,-32.897511161863804,151.63554889149964,98.2
2021-01-06 00:07:17+00:00,-32.89749532006681,151.63555475883186,99.2
2021-01-06 00:07:18+00:00,-32.89747721515596,151.6355651523918,99.6
2021-01-06 00:07:19+00:00,-32.897456008940935,151.63557663559914,99.8
2021-01-06 00:07:20+00:00,-32.897431114688516,151.63559122011065,99.8
2021-01-06 00:07:21+00:00,-32.89740655571222,151.63560228422284,100.0
2021-01-06 00:07:22+00:00,-32.897379733622074,151.63561225868762,100.0
2021-01-06 00:07:23+00:00,-32.897351989522576,151.63561946712434,100.0
2021-01-06 00:07:24+00:00,-32.89732198230922,151.63562432862818,100.0
2021-01-06 00:07:25+00:00,-32.8972904663533,151.63563371635973,100.0
2021-01-06 00:07:26+00:00,-32.89725936949253,151.6356481332332,100.0
2021-01-06 00:07:27+00:00,-32.89722919464111,151.6356677468866,100.0
2021-01-06 00:07:28+00:00,-32.897200025618076,151.6356880310923,100.0
2021-01-06 00:07:29+00:00,-32.89717052131891,151.6357081476599,100.0
2021-01-06 00:07:30+00:00,-32.897142358124256,151.63572105579078,100.0
2021-01-06 00:07:31+00:00,-32.89711670950055,151.63572440855205,99.4
2021-01-06 00:07:32+00:00,-32.89709273725748,151.63571577519178,99.2
2021-01-06 00:07:33+00:00,-32.89707077667117,151.63570362143219,97.6
2021-01-06 00:07:34+00:00,-32.897047474980354,151.63568534888327,96.2
2021-01-06 00:07:35+00:00,-32.89702559821308,151.63566464558244,95.4
2021-01-06 00:07:36+00:00,-32.89700523018837,151.63562935777009,95.0
2021-01-06 00:07:37+00:00,-32.89699248969555,151.63559306412935,94.6
2021-01-06 00:07:38+00:00,-32.89698217995465,151.635552495718,95.4
2021-01-06 00:07:39+00:00,-32.89697295986116,151.63550580851734,95.8
2021-01-06 00:07:40+00:00,-32.89694865234196,151.63543690927327,95.2
2021-01-06 00:07:41+00:00,-32.89694068953395,151.63538460619748,94.8
2021-01-06 00:07:42+00:00,-32.8969347383827,151.63533079437912,94.6
2021-01-06 00:07:43+00:00,-32.89693046361208,151.63527857512236,93.0
2021-01-06 00:07:44+00:00,-32.89692660793662,151.63522350601852,91.0
2021-01-06 00:07:45+00:00,-32.89691864512861,151.63515804335475,89.0
2021-01-06 00:07:46+00:00,-32.89691369980574,151.6350881382823,87.8
2021-01-06 00:07:47+00:00,-32.89689727127552,151.63502359762788,83.4
2021-01-06 00:07:48+00:00,-32.89687489159405,151.63496333174407,81.2
2021-01-06 00:07:49+00:00,-32.896839352324605,151.6349020600319,78.6
2021-01-06 00:07:50+00:00,-32.896794928237796,151.63483659736812,77.2
2021-01-06 00:07:51+00:00,-32.89674329571426,151.63476526737213,78.0
2021-01-06 00:07:52+00:00,-32.896696189418435,151.6346925124526,82.4
2021-01-06 00:07:53+00:00,-32.89665377698839,151.6346102859825,80.6
2021-01-06 00:07:54+00:00,-32.89661689661443,151.63452110253274,72.6
2021-01-06 00:07:55+00:00,-32.89658789522946,151.63443292491138,68.8
2021-01-06 00:07:56+00:00,-32.89656191132963,151.63433577865362,66.8
2021-01-06 00:07:57+00:00,-32.89652796462178,151.63423469290137,64.8
2021-01-06 00:07:58+00:00,-32.89649477228522,151.63413503207266,45.8
2021-01-06 00:07:59+00:00,-32.89646593853831,151.63403226993978,54.2
2021-01-06 00:08:00+00:00,-32.89643945172429,151.63393076509237,58.6
2021-01-06 00:08:01+00:00,-32.89641740731895,151.63384392857552,53.6
2021-01-06 00:08:02+00:00,-32.89640869013965,151.63377444259822,41.6
2021-01-06 00:08:03+00:00,-32.89640567265451,151.63371778093278,35.6
2021-01-06 00:08:04+00:00,-32.896398128941655,151.63369447924197,42.2
2021-01-06 00:08:05+00:00,-32.89640064351261,151.6336847562343,46.0
2021-01-06 00:08:06+00:00,-32.89639628492296,151.6336778830737,52.0
2021-01-06 00:08:07+00:00,-32.89638999849558,151.63367059081793,54.8
2021-01-06 00:08:08+00:00,-32.89638270623982,151.6336599458009,56.8
2021-01-06 00:08:09+00:00,-32.896374659612775,151.63365265354514,57.2
2021-01-06 00:08:10+00:00,-32.89637289941311,151.63364443928003,53.6
2021-01-06 00:08:11+00:00,-32.89636862464249,151.63363672792912,51.2
2021-01-06 00:08:12+00:00,-32.8963612485677,151.63362549617887,50.6
2021-01-06 00:08:13+00:00,-32.89636108092964,151.63362063467503,54.2
2021-01-06 00:08:14+00:00,-32.89636418223381,151.63362180814147,56.0
2021-01-06 00:08:15+00:00,-32.8963662777096,151.63362256251276,56.8
2021-01-06 00:08:16+00:00,-32.89636988192797,151.63362071849406,56.8
2021-01-06 00:08:17+00:00,-32.89637248031795,151.6336173657328,57.2
2021-01-06 00:08:18+00:00,-32.89637390524149,151.6336092352867,57.4
2021-01-06 00:08:19+00:00,-32.89636895991862,151.6335970815271,57.6
2021-01-06 00:08:20+00:00,-32.896363930776715,151.63357914425433,57.6
2021-01-06 00:08:21+00:00,-32.89634959772229,151.63353740237653,57.8
2021-01-06 00:08:22+00:00,-32.89632998406887,151.6334965825081,58.0
2021-01-06 00:08:23+00:00,-32.896315986290574,151.63344788365066,58.0
2021-01-06 00:08:24+00:00,-32.89630458690226,151.633403878659,58.2
2021-01-06 00:08:25+00:00,-32.89629662409425,151.63335409015417,58.2
2021-01-06 00:08:26+00:00,-32.8962869849056,151.63329751230776,58.2
2021-01-06 00:08:27+00:00,-32.89628002792597,151.63323380984366,57.8
2021-01-06 00:08:28+00:00,-32.896267706528306,151.6331701911986,57.4
2021-01-06 00:08:29+00:00,-32.8962526191026,151.6330986097455,57.4
2021-01-06 00:08:30+00:00,-32.896239375695586,151.6330293752253,57.4
2021-01-06 00:08:31+00:00,-32.8962301556021,151.63295896723866,57.0
2021-01-06 00:08:32+00:00,-32.89622571319342,151.6328914090991,55.6
2021-01-06 00:08:33+00:00,-32.8962248750031,151.63281647488475,54.2
2021-01-06 00:08:34+00:00,-32.89622353389859,151.63273324258626,32.2
2021-01-06 00:08:35+00:00,-32.896215906366706,151.63263970054686,21.2
2021-01-06 00:08:36+00:00,-32.89620861411095,151.63254339247942,15.6
2021-01-06 00:08:37+00:00,-32.89620827883482,151.63244381546974,13.0
2021-01-06 00:08:38+00:00,-32.8962092846632,151.6323408856988,4.8
2021-01-06 00:08:39+00:00,-32.89620635099709,151.63224264979362,1.0
2021-01-06 00:08:40+00:00,-32.8962111286819,151.63212748244405,-1.0
2021-01-06 00:08:41+00:00,-32.89620777592063,151.6320165898651,-2.0
2021-01-06 00:08:42+00:00,-32.89619134739041,151.63190837949514,-5.4
2021-01-06 00:08:43+00:00,-32.89617408066988,151.63180503062904,-4.2
2021-01-06 00:08:44+00:00,-32.896153293550014,151.63170117884874,-6.6
2021-01-06 00:08:45+00:00,-32.896137619391084,151.63159548304975,-7.6
2021-01-06 00:08:46+00:00,-32.89612244814634,151.63148836232722,-8.2
2021-01-06 00:08:47+00:00,-32.89611163549125,151.63137621246278,-2.2
2021-01-06 00:08:48+00:00,-32.8960969671607,151.6312654875219,2.8
2021-01-06 00:08:49+00:00,-32.89607827551663,151.63115778006613,6.4
2021-01-06 00:08:50+00:00,-32.89605841040611,151.63104579783976,15.6
2021-01-06 00:08:51+00:00,-32.89603762328625,151.63093750365078,27.6
2021-01-06 00:08:52+00:00,-32.896015495061874,151.6308233421296,33.6
2021-01-06 00:08:53+00:00,-32.89599613286555,151.63070968352258,41.8
2021-01-06 00:08:54+00:00,-32.895976016297936,151.6305963601917,46.4
2021-01-06 00:08:55+00:00,-32.8959555644542,151.6304819472134,48.8
2021-01-06 00:08:56+00:00,-32.89593377150595,151.6303708869964,49.4
2021-01-06 00:08:57+00:00,-32.8959087934345,151.63026938214898,49.8
2021-01-06 00:08:58+00:00,-32.8958844859153,151.6301764268428,44.8
2021-01-06 00:08:59+00:00,-32.895864117890596,151.63009964860976,42.2
2021-01-06 00:09:00+00:00,-32.895852383226156,151.63004726171494,36.8
2021-01-06 00:09:01+00:00,-32.89584659971297,151.63000308908522,37.8
2021-01-06 00:09:02+00:00,-32.8958416543901,151.62997484207153,37.6
2021-01-06 00:09:03+00:00,-32.89583947509527,151.62995271384716,38.2
2021-01-06 00:09:04+00:00,-32.89583654142916,151.62993595004082,38.4
2021-01-06 00:09:05+00:00,-32.895835284143686,151.62991784512997,38.6
2021-01-06 00:09:06+00:00,-32.895833691582084,151.62989848293364,39.2
2021-01-06 00:09:07+00:00,-32.89583218283951,151.62987585179508,39.4
2021-01-06 00:09:08+00:00,-32.89583067409694,151.62985095754266,39.6
2021-01-06 00:09:09+00:00,-32.89583059027791,151.62982799112797,46.2
2021-01-06 00:09:10+00:00,-32.89582656696439,151.629804270342,42.4
2021-01-06 00:09:11+00:00,-32.89581927470863,151.6297797113657,40.6
2021-01-06 00:09:12+00:00,-32.89580611512065,151.62975238636136,39.4
2021-01-06 00:09:13+00:00,-32.89578750729561,151.62972346879542,38.8
2021-01-06 00:09:14+00:00,-32.895768815651536,151.6296919528395,38.4
2021-01-06 00:09:15+00:00,-32.89575305767357,151.62966219708323,38.2
2021-01-06 00:09:16+00:00,-32.89573981426656,151.62963478825986,38.4
2021-01-06 00:09:17+00:00,-32.89572833105922,151.62960838526487,38.8
2021-01-06 00:09:18+00:00,-32.89571668021381,151.62957695312798,39.0
2021-01-06 00:09:19+00:00,-32.895706286653876,151.6295482032001,39.2
2021-01-06 00:09:20+00:00,-32.895695976912975,151.6295191179961,42.8
2021-01-06 00:09:21+00:00,-32.895686170086265,151.62949254736304,44.6
2021-01-06 00:09:22+00:00,-32.89568013511598,151.62946597673,45.6
2021-01-06 00:09:23+00:00,-32.89567376486957,151.6294416692108,46.0
2021-01-06 00:09:24+00:00,-32.89566890336573,151.62941568531096,42.6
2021-01-06 00:09:25+00:00,-32.89566043764353,151.62938207387924,40.0
2021-01-06 00:09:26+00:00,-32.89564878679812,151.62934402003884,38.6
2021-01-06 00:09:27+00:00,-32.895637303590775,151.62930521182716,36.2
2021-01-06 00:09:28+00:00,-32.895627329126,151.62926112301648,33.0
2021-01-06 00:09:29+00:00,-32.895613834261894,151.6292053833604,33.2
2021-01-06 00:09:30+00:00,-32.89560059085488,151.62915215827525,35.2
2021-01-06 00:09:31+00:00,-32.89558826945722,151.62908812053502,36.2
2021-01-06 00:09:32+00:00,-32.89557645097375,151.62901871837676,36.8
2021-01-06 00:09:33+00:00,-32.89556572213769,151.62893221713603,37.0
2021-01-06 00:09:34+00:00,-32.89555516093969,151.62885979749262,37.0
2021-01-06 00:09:35+00:00,-32.895527333021164,151.62876474671066,33.4
2021-01-06 00:09:36+00:00,-32.89551299996674,151.62870691157877,31.4
2021-01-06 00:09:37+00:00,-32.895496571436524,151.62865662015975,30.4
2021-01-06 00:09:38+00:00,-32.89547963999212,151.62861378863454,30.0
2021-01-06 00:09:39+00:00,-32.89546019397676,151.62857397459447,29.8
2021-01-06 00:09:40+00:00,-32.89543974213302,151.6285323165357,28.6
2021-01-06 00:09:41+00:00,-32.89541929028928,151.6284963581711,28.0
2021-01-06 00:09:42+00:00,-32.89540001191199,151.62846366874874,28.8
2021-01-06 00:09:43+00:00,-32.89537997916341,151.62843550555408,26.0
2021-01-06 00:09:44+00:00,-32.895361287519336,151.62840792909265,27.8
2021-01-06 00:09:45+00:00,-32.89534150622785,151.62837725132704,32.2
2021-01-06 00:09:46+00:00,-32.89532566443086,151.62834372371435,34.4
2021-01-06 00:09:47+00:00,-32.89530445821583,151.62831723690033,36.2
2021-01-06 00:09:48+00:00,-32.89528509601951,151.62829343229532,36.4
2021-01-06 00:09:49+00:00,-32.89526556618512,151.62826962769032,36.6
2021-01-06 00:09:50+00:00,-32.89524897001684,151.62825009785593,37.2
2021-01-06 00:09:51+00:00,-32.89522960782051,151.62823014892638,37.0
2021-01-06 00:09:52+00:00,-32.895207814872265,151.62820542231202,36.8
2021-01-06 00:09:53+00:00,-32.895186273381114,151.62818044424057,37.6
2021-01-06 00:09:54+00:00,-32.89516707882285,151.62815546616912,38.0
2021-01-06 00:09:55+00:00,-32.8951524104923,151.6281292308122,38.2
2021-01-06 00:09:56+00:00,-32.89513070136309,151.62809243425727,37.4
2021-01-06 00:09:57+00:00,-32.89511326700449,151.6280592419207,35.8
2021-01-06 00:09:58+00:00,-32.89509273134172,151.6280235350132,36.2
2021-01-06 00:09:59+00:00,-32.89506507106125,151.62798447534442,36.4
2021-01-06 00:10:00+00:00,-32.895045541226864,151.62795974873006,35.2
2021-01-06 00:10:01+00:00,-32.89502785541117,151.62793284282088,32.8
2021-01-06 00:10:02+00:00,-32.89500975050032,151.6278958786279,33.4
2021-01-06 00:10:03+00:00,-32.89498049765825,151.6278530471027,33.8
2021-01-06 00:10:04+00:00,-32.89495191536844,151.62781717255712,32.2
2021-01-06 00:10:05+00:00,-32.89492844603956,151.6277925297618,31.2
2021-01-06 00:10:06+00:00,-32.89490514434874,151.6277647856623,30.8
2021-01-06 00:10:07+00:00,-32.89488402195275,151.6277370415628,34.4
2021-01-06 00:10:08+00:00,-32.894859462976456,151.62770225666463,32.4
2021-01-06 00:10:09+00:00,-32.894828114658594,151.62766034714878,31.0
2021-01-06 00:10:10+00:00,-32.89479944854975,151.62761961109936,30.4
2021-01-06 00:10:11+00:00,-32.89477908052504,151.6275906097144,29.8
2021-01-06 00:10:12+00:00,-32.89474597200751,151.62755356170237,29.6
2021-01-06 00:10:13+00:00,-32.89471487514675,151.62751961499453,29.6
2021-01-06 00:10:14+00:00,-32.894681096076965,151.62748960778117,30.0
2021-01-06 00:10:15+00:00,-32.894654273986816,151.62745180539787,30.2
2021-01-06 00:10:16+00:00,-32.89462720043957,151.6274183616042,33.6
2021-01-06 00:10:17+00:00,-32.89460423402488,151.62739472463727,35.4
2021-01-06 00:10:18+00:00,-32.894579507410526,151.627367567271,36.2
2021-01-06 00:10:19+00:00,-32.894559893757105,151.62734108045697,36.6
2021-01-06 00:10:20+00:00,-32.894539861008525,151.62731425836682,37.4
2021-01-06 00:10:21+00:00,-32.89452494122088,151.6272907052189,38.4
2021-01-06 00:10:22+00:00,-32.89450851269066,151.62726287730038,37.6
2021-01-06 00:10:23+00:00,-32.89449267089367,151.6272370610386,37.4
2021-01-06 00:10:24+00:00,-32.894488060846925,151.6271947324276,37.2
2021-01-06 00:10:25+00:00,-32.894472973421216,151.62716849707067,37.2
2021-01-06 00:10:26+00:00,-32.89445076137781,151.62715148180723,33.6
2021-01-06 00:10:27+00:00,-32.894421173259616,151.62713522091508,35.2
2021-01-06 00:10:28+00:00,-32.8943841252476,151.62712424062192,37.2
2021-01-06 00:10:29+00:00,-32.89434498175979,151.6271069739014,38.2
2021-01-06 00:10:30+00:00,-32.89430885575712,151.6270845104009,39.8
2021-01-06 00:10:31+00:00,-32.894274070858955,151.62705718539655,39.4
2021-01-06 00:10:32+00:00,-32.8942422196269,151.62702491506934,39.4
2021-01-06 00:10:33+00:00,-32.89421011693776,151.62698987871408,38.2
2021-01-06 00:10:34+00:00,-32.8941785171628,151.62695174105465,37.6
2021-01-06 00:10:35+00:00,-32.894143145531416,151.62691025063396,38.4
2021-01-06 00:10:36+00:00,-32.89410626515746,151.62686565890908,38.8
2021-01-06 00:10:37+00:00,-32.89406921714544,151.62682073190808,39.0
2021-01-06 00:10:38+00:00,-32.89403099566698,151.62677337415516,40.4
2021-01-06 00:10:39+00:00,-32.89399151690304,151.6267224960029,42.2
2021-01-06 00:10:40+00:00,-32.89394591934979,151.626669857651,43.2
2021-01-06 00:10:41+00:00,-32.89389613084495,151.62662082351744,45.0
2021-01-06 00:10:42+00:00,-32.8938399720937,151.62656885571778,48.8
2021-01-06 00:10:43+00:00,-32.89378230459988,151.62650976330042,47.8
2021-01-06 00:10:44+00:00,-32.893721871078014,151.62644463591278,47.4
2021-01-06 00:10:45+00:00,-32.893666131421924,151.62638981826603,50.0
2021-01-06 00:10:46+00:00,-32.89360787719488,151.62633139640093,48.4
2021-01-06 00:10:47+00:00,-32.893552388995886,151.6262797638774,47.6
2021-01-06 00:10:48+00:00,-32.89349773898721,151.6262261196971,47.4
2021-01-06 00:10:49+00:00,-32.893440406769514,151.62617566064,45.8
2021-01-06 00:10:50+00:00,-32.893379805609584,151.6261291410774,46.4
2021-01-06 00:10:51+00:00,-32.89331752806902,151.62608505226672,45.2
2021-01-06 00:10:52+00:00,-32.893253322690725,151.62602981552482,44.8
2021-01-06 00:10:53+00:00,-32.893186854198575,151.6259718965739,44.4
2021-01-06 00:10:54+00:00,-32.89311711676419,151.62590727210045,44.4
2021-01-06 00:10:55+00:00,-32.89305089972913,151.62584809586406,43.8
2021-01-06 00:10:56+00:00,-32.89298325777054,151.62578305229545,43.4
2021-01-06 00:10:57+00:00,-32.89292089641094,151.6257205232978,43.2
2021-01-06 00:10:58+00:00,-32.892864318564534,151.6256645321846,42.0
2021-01-06 00:10:59+00:00,-32.89281168021262,151.6256095468998,39.4
2021-01-06 00:11:00+00:00,-32.89275753311813,151.6255569923669,37.0
2021-01-06 00:11:01+00:00,-32.89269978180528,151.62550636567175,34.6
2021-01-06 00:11:02+00:00,-32.89264127612114,151.62545515224338,33.4
2021-01-06 00:11:03+00:00,-32.89258318953216,151.62540192715824,29.4
2021-01-06 00:11:04+00:00,-32.89252418093383,151.62534752860665,24.4
2021-01-06 00:11:05+00:00,-32.8924654237926,151.62528835237026,8.6
2021-01-06 00:11:06+00:00,-32.89240465499461,151.62523278035223,0.8
